HIP,RAhms,DEdms,vmag,VarFlag,HD,spectral_type,tic,logg,teff,ra,dec,ms,rs,period
99825,20 15 16.58,-27 01 57.1,5.73,,192310.0,K3V,326096771.0,4.5361400000000005,5071.0,303.82246521604304,-27.032975995123,0.85,0.823515,22.8957287978362
46580,09 29 55.12,+05 39 17.5,7.2,,82106.0,K3V,383188202.0,4.62386,4827.55,142.478439479389,5.65513311203647,0.78,0.7131029999999999,23.19321795140236
71559,14 38 07.13,-12 54 38.0,7.48,,128596.0,G2V,392551753.0,3.98723,5814.84,219.52910172512,-12.910686904321599,1.05,1.72193,23.65290365706968
70319,14 23 15.15,+01 14 33.8,6.25,,126053.0,G1V,446436963.0,4.50635,5714.0,215.813686456787,1.24156720026732,1.02,0.933598,18.948175988638717
61840,12 40 22.01,-49 24 01.4,7.03,,110143.0,G2V,161162087.0,3.94951,5964.75,190.091611604234,-49.400655834003715,1.09,1.83228,18.089906739947523
37635,07 43 21.54,-52 09 52.2,6.69,1.0,62848.0,G0V,268119987.0,4.20241,6140.66,115.839565,-52.164129,1.09399998188019,,2.665827360413319
3497,00 44 39.04,-65 38 51.8,6.55,,4308.0,G3V,234501204.0,4.4022,5672.42,11.1636146901985,-65.6495229152654,1.01,1.04736,14.35154499134529
30503,06 24 43.99,-28 46 47.3,6.37,,45184.0,G2V,49831913.0,4.41903,5854.0,96.1828322760396,-28.7801156255986,1.06,1.05238,10.423481517706163
36512,07 30 39.98,-15 59 39.6,7.73,,59711.0,G5V,50651990.0,4.4706,5735.98,112.66672157492201,-15.9945848612197,1.02,0.97282,28.06782582872054
116478,23 36 05.58,+18 26 31.9,7.64,,221914.0,G5V,434284083.0,4.40118,5584.28,354.025048525045,18.44261641511289,0.99,1.03815,2.5801595651483824
49580,10 07 14.79,+29 14 15.6,7.96,,87680.0,G2V,3941168.0,4.4684800000000005,5743.82,151.811610814953,29.2377398759482,1.03,0.979968,7.81300113206368
48000,09 47 04.87,-00 37 07.0,7.88,,84703.0,F8V,286131448.0,4.18927,6137.0,146.77043431481002,-0.618891806608806,1.16,1.43425,21.764846908105035
48113,09 48 35.18,+46 01 16.4,5.08,,84737.0,G2V,23969522.0,4.04677,5872.0,147.147380422879,46.0210093797835,1.06,1.61549,13.352340792282593
71006,14 31 19.62,-15 38 16.5,7.97,,127356.0,G5V,297178785.0,4.13472,5512.0,217.832577,-15.638791,0.804000020027161,,18.226694510930916
98894,20 04 55.11,+26 03 18.5,7.69,,190605.0,G2V,244482848.0,4.2767800000000005,5848.44,301.229818,26.054298,1.0809999704361,,12.914085136626957
33277,06 55 18.69,+25 22 32.3,5.74,,50692.0,G0V,80226651.0,4.40174,5913.0,103.827777938636,25.3756955008069,1.08,1.08362,10.169994723379599
84905,17 21 07.15,+01 26 32.6,6.95,,157089.0,F9V,327307686.0,4.10861,5784.68,260.279403297813,1.4430504897015,1.04,1.49021,25.40860711879522
67246,13 46 57.42,+06 21 02.3,6.33,,120066.0,G0V,379117362.0,4.10505,5880.94,206.738010571578,6.350373938635711,1.07,1.51775,19.67488778803093
26373,05 36 56.83,-47 57 52.9,7.95,,37572.0,K0V,290716988.0,4.4911400000000015,5113.0,84.23688779861641,-47.9646900461436,0.86,0.872396,5.908187360298546
1402,00 17 32.69,-19 03 03.9,6.46,,1343.0,F3V,399588472.0,3.95436,6241.66,4.38626425415607,-19.051093707690306,1.21,1.91976,7.648477700450376
93966,19 07 57.28,+16 51 14.9,6.08,,178428.0,G5V,394647304.0,4.2469199999999985,5690.56,286.988834363465,16.8533848635017,1.01,1.25237,9.002476670624128
74500,15 13 28.93,-25 18 33.0,6.47,,134987.0,G5V,61397572.0,4.23119,5701.0,228.369446289108,-25.3093485277181,1.02,1.28156,22.81622385596454
116763,23 39 51.21,-32 44 33.6,7.18,,222335.0,K1V,316781121.0,4.59726,5259.17,354.96377574473394,-32.7434070638995,0.9,0.7898149999999999,23.247400040970447
83517,17 04 05.31,+46 05 25.4,7.84,,154578.0,F7V,198581371.0,4.16737,6279.31,256.022079360459,46.0898634889001,1.23,1.51462,6.532761187224741
61451,12 35 33.71,-34 52 53.7,7.84,,109524.0,K4V,131001807.0,4.30727,4664.0,188.889802137482,-34.881918344334196,0.74,1.00003,37.82708432173232
109821,22 14 38.21,-41 22 47.1,6.23,,210918.0,G5V,278614418.0,4.2800002098083505,5747.74,333.661073,-41.381736,0.920000016689301,1.13934,11.143409236923814
68631,14 02 53.52,-35 10 58.9,7.93,,122493.0,F5V,365650488.0,4.08865,6288.0,210.722490429147,-35.183196600569,1.23,1.6583,1.149594559368955
29991,06 18 48.33,+06 43 32.2,7.96,,43856.0,F6V,302932070.0,4.17185,6139.24,94.70140489083893,6.72545756235448,1.16,1.4633200000000002,2.103686270163271
113989,23 05 05.15,+68 25 00.0,7.49,,218209.0,G6V,422556732.0,4.49945,5637.57,346.275379865781,68.4170647074787,1,0.931768,18.085794185297456
71683,14 39 40.90,-60 50 06.5,-0.01,,128620.0,G2V,,4.37,5790.0,,,1.1,1.2234,0.18555374722500065
51177,10 27 10.41,-62 01 07.2,7.57,,90774.0,F8V,460150885.0,3.95704,6088.94,156.79286928051002,-62.018936711452895,1.14,1.85765,1.6618380776788984
9381,02 00 31.79,-40 43 48.7,7.37,,12387.0,G3V,111245241.0,4.33814,5700.29,30.1338555345505,-40.7312478987243,1.02,1.13308,4.348453396158771
72353,14 47 43.42,-27 41 56.3,7.55,,130240.0,F8V,98197.0,4.2834400000000015,6170.4,221.930783860542,-27.699062265384306,1.18,1.29794,4.760831446668684
82588,16 52 59.22,-00 01 22.1,6.65,1.0,152391.0,G8V,326927305.0,4.54047,5425.0,253.245010465798,-0.0264214725120773,0.94,0.861714,38.31238111490817
71735,14 40 27.84,-57 01 43.6,7.39,,128674.0,G5V,186579346.0,4.54611,5556.51,220.11775872626202,-57.02955588076429,0.98,0.874157,42.20109812124934
96258,19 34 19.76,+51 14 13.5,5.71,,184960.0,F7V,26884478.0,4.23854,6275.11,293.58245714812597,51.2366188289387,1.22,1.3897700000000002,21.411132202126748
66997,13 43 49.47,-40 10 40.6,6.91,,119415.0,F2V,166145201.0,4.37799978256226,5607.0,205.955842,-40.178105,,,0.29703785482009387
50075,10 13 24.99,-33 01 54.8,6.38,,88742.0,G0V,71094440.0,4.46077,5981.25,153.35303833926702,-33.0317204195187,1.1,1.02175,6.823242515133295
87895,17 57 14.34,+23 59 44.6,6.32,,163840.0,G2V,158711270.0,4.32999992370605,5823.0,269.309736,23.995899,1.11000001430511,,6.970627367404885
52578,10 45 04.22,-58 08 55.6,7.77,,93307.0,G0V,458896064.0,4.00601,6036.64,161.26715375575898,-58.148756828132285,1.12,1.74035,13.70961046875183
67620,13 51 20.70,-24 23 23.2,6.43,,120690.0,G5V,72510218.0,4.49442,5662.73,207.834757294801,-24.390511968701702,1.01,0.941857,28.208825593645475
75181,15 21 49.57,-48 19 01.1,5.65,,136352.0,G2V,136916387.0,4.42855,5739.0,230.45062967535,-48.317628466286,1.03,1.02607,6.054970584963467
103247,20 55 02.33,+28 05 26.4,7.8,,199221.0,G1V,419465318.0,4.25,5863.0,313.7600490000001,28.090398,1.13999998569489,,14.620909569012632
37061,07 36 58.11,+57 33 00.4,7.97,,60272.0,G9V,367587739.0,4.58555,5315.83,114.242466747973,57.5496465409205,0.92,0.809381,14.774648117455524
78450,16 00 56.80,+28 56 54.6,7.97,,143705.0,G0V,462613327.0,4.18471,5898.58,240.236763742736,28.948543347946,1.07,1.38474,19.121698022272923
44089,08 58 49.90,+25 24 19.1,7.47,,76752.0,G2V,126319262.0,4.29181,5661.49,134.707788078408,25.40496507798349,1.01,1.18929,5.6677495910078575
81459,16 38 16.20,+29 40 22.6,7.5,,150205.0,G5V,320351910.0,3.76085,5493.0,249.56741698252202,29.6724890577982,0.96,2.13671,41.857660024746195
89474,18 15 32.53,+45 12 34.5,6.3,,168009.0,G2V,416117806.0,4.31608,5808.0,273.885264408287,45.2093166677987,1.04,1.1735799999999998,12.548086382583014
28498,06 00 55.33,-54 57 04.9,7.4,,41278.0,F5V,350858713.0,4.3018800000000015,6486.83,90.23065029557958,-54.951340932825296,1.33,1.34903,3.8434874522690974
38625,07 54 34.33,-01 24 43.6,7.43,,64606.0,G8V,123089572.0,4.71025,5199.65,118.64241527566999,-1.41227972625063,0.88,0.6857260000000001,13.77555172224724
70695,14 27 33.26,-51 55 59.5,7.85,,126525.0,G5V,333459486.0,4.43958,5644.33,216.887382576863,-51.9330854223746,1,0.99826,10.242611512967171
61053,12 30 50.12,+53 04 34.2,6.2,,108954.0,F9V,141249230.0,4.4269300000000005,6037.71,187.708899125175,53.076607310869704,1.12,1.07196,11.961356469182984
101806,20 37 51.94,-60 38 03.6,7.5,,196050.0,G3V,351534793.0,4.16101,5893.05,309.465457658059,-60.634485361287496,1.07,1.42305,5.771800566663044
32970,06 52 02.07,-33 54 56.6,7.21,,50499.0,G1V,53175558.0,4.15614,5963.0,103.008434667365,-33.915560110959895,1.09,1.4443700000000002,3.3536354698283337
61075,12 31 03.32,+23 46 22.8,7.12,,108956.0,F8V,446169305.0,3.86371,5779.73,187.76365727496898,23.77310349520101,1.04,1.97559,27.64371700100193
83229,17 00 31.82,-57 17 47.0,6.99,,153075.0,G0V,171644414.0,4.35652,5834.12,255.131851569002,-57.2971042210761,1.05,1.12556,17.934916360710393
65268,13 22 34.26,+26 06 56.4,7.64,,116316.0,F5V,459826005.0,4.30122,6274.4,200.64224506356098,26.1156723116377,1.22,1.29302,10.070055658468782
38980,07 58 37.16,-34 56 43.0,7.95,,65721.0,G6V,152160824.0,4.3514,5431.62,119.653801,-34.944799,0.800000011920929,,14.21162565447286
53087,10 51 39.41,-22 04 18.8,7.84,,94151.0,G6V,167839774.0,4.4645800000000015,5612.0,162.913462286754,-22.0718278860471,0.99,0.965076,3.858319190290459
49060,10 00 39.92,+28 10 26.3,7.99,,86680.0,G0V,308026817.0,4.242369999999998,6264.0,150.166214076461,28.1736379399033,1.22,1.38366,1.6685093250106808
87565,17 53 18.64,+24 59 29.4,7.94,,163077.0,G8V,308411727.0,4.91099977493286,5630.0,268.327505,24.991403,1,,18.006465162675163
38558,07 53 41.48,-63 38 51.6,7.97,,65216.0,G5V,382625142.0,4.54257,5623.44,118.422163789048,-63.6473203346877,1,0.8866440000000001,18.94807091466629
82388,16 50 05.21,-12 23 13.9,7.95,,151798.0,G3V,399001403.0,4.48834,5911.32,252.52151555796902,-12.3874606344874,1.08,0.980789,4.015690295947621
54366,11 07 21.23,-15 21 38.7,7.8,,96553.0,G2V,385214515.0,4.24944,6122.54,166.837957750661,-15.360402814723498,1.16,1.33827,1.8131618669122616
15199,03 15 53.36,-14 47 55.8,7.85,,20339.0,G2V,441516878.0,4.35482,5903.56,48.9725329425576,-14.799115075843899,1.07,1.13845,15.72311845611871
35096,07 15 29.23,-48 13 49.4,7.67,,56662.0,G2V,355276484.0,4.4251,5877.64,108.87130270062599,-48.2300060711091,1.06,1.04505,2.5822313198670512
98416,19 59 47.49,-09 57 26.2,5.87,,189340.0,F8V,70277020.0,4.32000017166138,5818.02,299.9472120000001,-9.958224,1.12000000476837,1.3024,10.815704655687437
91287,18 37 12.73,-25 40 14.1,7.43,,171665.0,G5V,151654299.0,4.4675,5654.19,279.30349832937003,-25.671267507227807,1,0.966682,3.9974438899475278
88694,18 06 23.64,-36 01 11.3,5.94,1.0,165185.0,G3V,329574145.0,4.49783,5923.19,271.598829678941,-36.0197859621222,1.08,0.970132,6.436066623643892
103455,20 57 39.50,+26 24 17.4,6.93,,199598.0,G0V,247250544.0,4.36014,5941.47,314.415310301278,26.4051582982165,1.09,1.14203,13.592723178186226
16853,03 36 53.32,-49 57 28.9,7.62,,22705.0,G2V,206384979.0,4.33059,5936.0,54.222517694943285,-49.958015275624895,1.08,1.17612,10.802563918904726
29568,06 13 45.33,-23 51 43.9,6.37,1.0,43162.0,G5V,124494439.0,4.5361,5617.0,93.4387315076071,-23.861935771072396,0.99,0.8888,24.87380692500835
85810,17 32 01.16,+34 16 15.6,6.52,,159222.0,G5V,39464221.0,4.40097,5870.0,263.004134471111,34.2711474666819,1.06,1.07449,3.0030595646372675
81520,16 39 04.39,-58 15 27.0,7.01,,149612.0,G3V,222012610.0,4.57282,5732.41,249.767256634974,-58.25820263168261,1.02,0.86482,4.994447359695973
77338,15 47 20.32,-20 28 08.9,7.85,,140990.0,G2V,71003314.0,4.03299,5853.73,236.83445597594897,-20.469429661504897,1.06,1.64132,20.132915783450798
21832,04 41 35.90,+42 07 10.1,7.29,,29587.0,G2V,391095065.0,4.50195,5688.5,70.4013185512789,42.11845026358471,1.01,0.933723,17.986496960873993
19849,04 15 17.64,-07 38 40.4,4.43,1.0,26965.0,K1V,,4.5,5300.0,,,,,10.165856716865024
17666,03 47 01.65,+41 25 49.0,7.67,2.0,23439.0,K1V,201242997.0,4.77531,4950.0,56.760974250299704,41.42840113048889,0.82,0.614166,16.76328816192334
40693,08 18 23.78,-12 37 47.2,5.95,,69830.0,K0V,307624961.0,4.5030800000000015,5387.0,124.599779040189,-12.632169500353301,0.93,0.8948149999999999,25.827601473681607
42575,08 40 42.45,+55 40 07.1,8.0,,73393.0,G3V,445050085.0,4.46357,5702.65,130.175719120775,55.6677353583153,1.02,0.980728,9.969752520659329
7372,01 35 00.96,-29 54 38.0,7.11,2.0,9770.0,K3V,32268776.0,4.11212,4867.0,23.754346,-29.910326,0.685000002384186,,10.0754525606346
96100,19 32 20.59,+69 39 55.4,4.67,,185144.0,K0V,259237827.0,4.58734,5242.0,293.08995317436,69.6611765691082,0.9,0.798887,20.262148400545954
84803,17 20 00.15,-08 01 21.4,7.93,,156802.0,G2V,171168963.0,3.994,5620.05,260.000679924856,-8.02315608668327,1,1.66738,23.045549423720175
11131,02 23 14.59,-29 52 08.7,6.96,,14882.0,G1V,139472130.0,4.2007900000000005,6020.0,35.810464,-29.869437,1.00300002098083,,3.3758586228062186
13769,02 57 13.18,-24 58 30.1,7.84,,18445.0,K2V,88348777.0,4.5,4837.0,44.304911,-24.975165,0.829999983310699,0.868275,9.720636618256918
110532,22 23 32.15,-07 11 40.0,5.92,,212320.0,G6V,39930163.0,4.41257,5134.0,335.883967522141,-7.194414800001612,1.83000004291534,12.37,26.743250762931385
8362,01 47 44.06,+63 51 11.2,5.63,,10780.0,K0V,373694425.0,4.5387900000000005,5344.0,26.9368067916626,63.8525020335248,0.92,0.854143,24.333679475521294
14857,03 11 52.52,-39 01 23.3,7.05,,20029.0,F7V,165191661.0,4.25588,6149.36,47.96907748168761,-39.0232155092646,1.17,1.3341,5.125246033093867
48072,09 48 00.26,-38 21 52.4,7.39,,84991.0,G2V,44997867.0,4.22365,5761.62,147.000731652478,-38.364245834853,0.986000001430511,,22.905110310973086
62433,12 47 43.09,-12 34 47.5,7.66,,111213.0,F6V,289944868.0,4.1119900000000005,6436.64,191.929382548362,-12.5800065369082,1.3,1.65962,17.553682065303445
39330,08 02 27.09,-46 20 12.7,7.52,,66653.0,G5V,79698690.0,4.43951,5860.88,120.612449230706,-46.336305677272215,1.06,1.02786,5.421638050373086
62534,12 48 51.71,-68 25 31.5,7.59,,111232.0,G5V,329649885.0,4.48916,5487.51,192.215635766654,-68.4251519631462,0.96,0.923819,20.73868882621062
57291,11 44 50.53,-58 42 12.7,7.47,,102117.0,G6V,267519701.0,4.2534,5667.88,176.21025351733897,-58.70371011658629,1.01,1.24307,26.967866998609253
78267,15 58 52.15,-38 59 50.0,8.0,,142945.0,F8V,59005791.0,4.42086,5797.12,239.71715701641102,-38.997610310717,1.04,1.04021,17.229647175410523
101904,20 39 02.59,-28 25 31.6,7.95,,196531.0,G0V,212319204.0,4.34272,6095.15,309.76098778087896,-28.425422867623897,1.14,1.19159,5.735394174385197
113454,22 58 36.35,-45 31 10.0,7.67,,217084.0,G3V,139149551.0,4.40999984741211,5697.73,344.651794,-45.51935200000001,0.921000003814697,1.01446,2.361424727834882
73650,15 03 18.16,-36 55 25.2,7.77,,132996.0,G3V,121629113.0,4.27077,5877.14,225.825629278546,-36.92461480989179,1.06,1.24824,0.452342802108976
116852,23 41 08.27,-32 04 16.8,7.11,,222480.0,G1V,316806062.0,4.09542,5837.67,355.28479264665606,-32.0712572712457,1.05,1.52025,17.072378063815243
64426,13 12 20.10,+17 31 01.7,7.3,,114762.0,F9V,138172859.0,4.2807900000000005,5889.68,198.082278061697,17.5171142849552,1.07,1.23974,16.294709424451533
16365,03 30 50.49,-37 22 20.1,7.71,,21938.0,G0V,323296273.0,4.35242,5793.92,52.709764372841704,-37.3722901559654,1.04,1.12548,9.8840546387271
45963,09 22 26.21,+40 12 07.0,7.69,2.0,80715.0,K2V,156817668.0,4.14013,4634.0,140.608098378524,40.2010574016994,0.74,1.21223,11.235429526005985
12306,02 38 28.19,+30 49 03.2,7.36,,16397.0,G0V,73626552.0,4.40146,5831.0,39.6160935405982,30.8166275118402,1.05,1.06881,16.274017035284018
49024,10 00 06.08,-36 02 36.2,7.38,,86819.0,G1V,45992056.0,4.20777,5978.57,150.02465750074302,-36.0432337914021,1.1,1.36724,9.787142183351007
31623,06 37 03.74,-32 13 30.2,7.65,,47391.0,G5V,52168146.0,4.31117,5481.29,99.2665903849154,-32.2251893993654,0.96,1.13393,10.362868608242554
96955,19 42 33.17,-59 00 34.1,7.48,,185454.0,G5V,320356377.0,4.14388,5693.0,295.639107,-59.010023,0.976999998092651,,22.765891871468803
100862,20 27 04.45,-14 47 08.1,7.89,,194601.0,G5V,429067274.0,3.73303,5484.0,306.768711851984,-14.785727550954402,0.96,2.20625,32.1402379075569
107070,21 41 05.97,+26 45 03.2,7.45,,206374.0,G8V,248046660.0,4.53333,5587.0,325.275821507734,26.750665532102605,0.99,0.8916379999999999,25.612019195355977
58345,11 57 56.92,-27 42 19.9,6.99,,103932.0,K4V,403802333.0,4.66983,4781.93,179.484193153339,-27.707045621783198,0.77,0.671991,14.772346649937932
37349,07 39 59.29,-03 35 48.6,7.18,1.0,61606.0,K2V,66100263.0,4.59668,4917.0,114.997202254922,-3.59750723629857,0.81,0.74978,14.273430904064904
113834,23 03 08.26,-00 25 45.2,7.78,,217786.0,F9V,248048656.0,4.28408,6076.0,345.784196000584,-0.429632703461984,1.14,1.27481,22.27543897774634
66290,13 35 11.57,+22 29 57.9,6.91,,118244.0,F5V,207386596.0,4.13000011444092,6243.16,203.797494,22.499728,1.05999994277954,1.52948,5.324073481578315
19233,04 07 21.29,-64 13 23.2,6.37,,26491.0,G3V,38469670.0,4.3293300000000015,5794.38,61.84012878627279,-64.22235186418641,1.04,1.15581,7.569014480173659
23286,05 00 33.77,+14 23 01.3,6.75,,31966.0,G5V,389136129.0,4.03371,5715.0,75.1408121289485,14.3838110700444,1.02,1.60871,10.199137782745527
20553,04 24 12.40,+14 45 29.8,7.58,,27836.0,G1V,435939639.0,4.09536,5793.0,66.0519000085392,14.758206337534801,1.01300001144409,,16.179807699848062
96185,19 33 27.40,+33 12 04.8,6.62,,184499.0,G0V,40468289.0,4.15961,5772.56,293.362837957589,33.201866093278305,1.03,1.39845,9.080886501528711
72493,14 49 23.88,-67 14 06.7,7.26,,130042.0,K0V,258708320.0,4.239,5225.0,222.348505,-67.23603299999999,0.809000015258789,,10.15360130870241
102675,20 48 21.76,-22 44 25.0,7.31,1.0,198044.0,F7V,76857581.0,4.19088,6147.0,312.09079572241,-22.7407079848176,1.17,1.43776,7.806015450950874
39101,07 59 57.11,-30 22 32.3,7.53,,65923.0,F7V,152329055.0,4.21274,6148.0,119.988033968299,-30.3756277596489,1.17,1.40203,11.782941040446497
53921,11 02 01.44,-73 29 16.4,7.25,,95915.0,F6V,454246767.0,4.02658,6346.07,165.505996355235,-73.48788167970109,1.26,1.80273,1.5459325428923365
64459,13 12 44.40,-31 52 21.4,6.68,,114729.0,G0V,124401411.0,4.06158,5845.29,198.184414542495,-31.873349294959503,1.05,1.58067,2.49768049815157
41484,08 27 36.80,+45 39 13.8,6.32,,71148.0,G5V,27304566.0,4.39725,5849.09,126.90326907099701,45.652988104182704,1.06,1.0791,15.741727738809791
26737,05 40 52.01,-31 21 00.8,7.84,,37962.0,G5V,140282069.0,4.55195,5739.0,85.2165246368525,-31.3511069964292,1.03,0.890176,9.582097354471172
41871,08 32 16.04,-76 55 45.0,7.58,,73744.0,G0V,287870438.0,4.45087,5842.1,128.064908502235,-76.92880278231529,1.05,1.0097,6.446813555319422
37853,07 45 35.18,-34 10 35.6,5.36,,63077.0,G0V,149672905.0,4.19999980926514,5744.47,116.395779,-34.172540000000005,0.800000011920929,1.2739200000000002,12.590510597263973
63530,13 01 06.71,-33 28 48.1,7.56,,113027.0,G2V,103919894.0,4.43593,6150.0,195.27828402249298,-33.4801323048822,1.17,1.08433,6.901619696602128
41526,08 28 08.98,+47 18 08.3,7.98,,71227.0,G0V,27306756.0,4.43469,5841.65,127.037357075446,47.3021888225119,1.05,1.0286799999999998,7.887942131337863
77760,15 52 40.19,+42 27 00.0,4.6,,142373.0,F9V,157364190.0,3.96866,5805.13,238.168921406902,42.4515141949136,1.04,1.7507400000000002,17.296742028741384
85235,17 25 00.90,+67 18 24.1,6.44,,158633.0,K0V,219880402.0,4.5500001907348615,5256.0,261.2507,67.306848,0.740000009536743,0.765245,10.792372055204156
24813,05 19 08.08,+40 06 02.4,4.69,,34411.0,G0V,409104974.0,4.2473800000000015,5873.0,79.785314426858,40.099052677084295,1.06,1.28232,15.152650237105176
58669,12 01 46.23,-34 39 01.2,6.91,,104471.0,G0V,142212315.0,4.24399995803833,6061.0,180.44205465349896,-34.650319529574105,1.26499998569489,,3.6310598811769026
25351,05 25 19.28,-75 41 29.9,7.17,,36767.0,F8V,141186075.0,4.41343,6079.16,81.3293082541656,-75.69240144474901,1.14,1.09843,5.232318894580749
544,00 06 36.53,+29 01 19.0,6.07,1.0,166.0,K0V,238432056.0,4.52192,5489.0,1.6532670438182,29.021502890929106,0.96,0.8896270000000001,7.4126113156406515
81300,16 36 21.18,-02 19 25.8,5.77,,149661.0,K2V,58092025.0,4.58196,5293.42,249.08937204273101,-2.32458677361001,0.91,0.808305,14.447774063747765
55459,11 21 29.02,+58 29 03.4,7.65,,98618.0,G5V,302767887.0,4.34249,5756.69,170.371122820676,58.4843622990837,1.03,1.13293,2.646399656839733
83541,17 04 27.79,-28 34 55.3,6.59,,154088.0,K1V,20856917.0,4.42935,5391.78,256.116013360401,-28.58267772302,0.94,0.979314,25.581846772046973
5842,01 15 00.32,-68 49 08.7,7.22,,7693.0,K2V,52194662.0,4.42999982833862,4945.26,18.753594,-68.818914,0.860000014305115,0.614933,26.48639092362176
42173,08 35 51.34,+06 37 23.2,7.25,,72946.0,G5V,468986285.0,4.48631,5612.49,128.963610799556,6.62276961261459,0.99,0.94123,17.193239397472833
65530,13 26 00.37,+63 15 38.7,6.5,,117043.0,G6V,355916910.0,4.39264,5609.55,201.499411584951,63.261276021388795,0.99,1.04841,23.357201800857325
103438,20 57 22.41,-59 04 33.0,7.95,,199065.0,G3V,394459715.0,4.24254,5515.0,314.343476841501,-59.075960199151496,0.97,1.2335200000000002,8.633454720063753
56809,11 38 45.39,+45 06 30.2,6.29,,101177.0,G0V,393884179.0,4.4369,5926.8,174.687084907149,45.108417380106,1.08,1.04063,9.173872044315512
109381,22 09 34.49,-41 13 29.0,7.83,,210193.0,G5V,278523703.0,4.43481,5854.47,332.394219668954,-41.2248938250305,1.06,1.0334299999999998,12.793984851157191
98355,19 58 58.47,-46 05 17.3,7.47,,188815.0,F6V,128709723.0,4.30159,6242.22,299.743921967243,-46.088045076646004,1.21,1.28715,6.312270290850213
19052,04 04 55.97,-35 26 47.3,7.7,,25926.0,G2V,168675839.0,4.38000011444092,5929.8,61.23318100000001,-35.446514,1.05499994754791,1.1156700000000002,15.523935680829762
42075,08 34 31.95,-32 35 54.2,6.41,,72954.0,G5V,394151928.0,4.45188,5247.82,128.633143362844,-32.598755039135696,1.54999995231628,3.92805,10.141028051929013
109162,22 06 42.32,+53 07 53.3,7.8,,210144.0,G8V,326113102.0,4.45498,5395.0,331.674168392531,53.130648613046105,0.94,0.950836,21.19490349065366
13291,02 51 04.20,+30 17 12.6,7.56,,17674.0,G0V,77490014.0,4.30435,5908.24,42.7678566309141,30.286739980198607,1.07,1.20657,39.03905806170794
98677,20 02 34.25,+15 35 36.6,7.15,,190067.0,G7V,418189606.0,4.5992,5367.0,300.642314207028,15.5920745403874,0.93,0.801078,30.9933528953778
38120,07 48 43.02,-30 15 18.5,7.52,,63637.0,G2V,150151885.0,3.87381,5669.17,117.17863133959699,-30.254680001624397,1.01,1.92438,2.8457009046269053
77098,15 44 31.93,+11 15 59.7,7.53,,140667.0,G0V,296858769.0,4.363,5916.0,236.132660460915,11.266445728103195,1.08,1.13304,10.231146975415697
104071,21 05 04.95,-32 49 34.2,7.72,,200538.0,G0V,92656030.0,4.23833,6012.82,316.270472309193,-32.8261718178079,1.11,1.32597,14.126095402334133
9085,01 56 59.66,-51 46 00.7,6.1,,12042.0,F8V,229159785.0,4.33967,6272.05,29.249936003850888,-51.76624722873839,1.22,1.23702,1.3558971511445037
32842,06 50 45.48,-29 26 51.2,7.98,,50177.0,G3V,53457068.0,4.05106,5755.9,102.689496898092,-29.4475492926635,1.03,1.58461,26.136787915136566
21756,04 40 17.72,-58 56 39.6,6.53,,30003.0,G5V,220405048.0,4.45881,5702.0,70.075824142206,-58.9439123138011,1.02,0.986113,15.034456387073705
48331,09 51 06.68,-43 30 05.9,7.67,,85512.0,K5V,35055332.0,4.59609,4432.68,147.779383463156,-43.5027838734975,0.69,0.692493,43.07449065023524
10218,02 11 22.98,+21 22 38.6,7.33,1.0,13382.0,G5V,306426710.0,4.45298,5786.0,32.8464492484244,21.377344455681,1.04,1.00245,13.264185086280333
113543,22 59 46.73,-16 23 53.1,7.81,,217276.0,G2V,111223657.0,4.12195,5789.35,344.94484063708603,-16.3985453392265,1.04,1.4675,0.9237534571821217
19237,04 07 23.64,+75 10 32.8,7.22,,25173.0,F8V,103175512.0,4.02007,5946.92,61.8501008099224,75.1750437909425,1.09,1.6893200000000002,14.970443774436564
22451,04 49 52.35,-35 06 26.5,7.49,,30876.0,K2V,1271818.0,4.62248,5053.89,72.46804973257049,-35.1076300178208,0.84,0.7411939999999999,19.331087665787326
